DATE,T2M_MAX,YEAR,HEATWAVE,CITY,POPULATION
21-12-2006,26.9,2006,False,Kolkata,4534785
22-12-2006,26.19,2006,False,Kolkata,4534785
23-12-2006,26.24,2006,False,Kolkata,4534785
24-12-2006,25.32,2006,False,Kolkata,4534785
25-12-2006,23.92,2006,False,Kolkata,4534785
26-12-2006,24.57,2006,False,Kolkata,4534785
27-12-2006,25.46,2006,False,Kolkata,4534785
28-12-2006,24.99,2006,False,Kolkata,4534785
29-12-2006,24.87,2006,False,Kolkata,4534785
30-12-2006,23.43,2006,False,Kolkata,4534785
31-12-2006,23.02,2006,False,Kolkata,4534785
01-01-2007,24.27,2007,False,Kolkata,4527166
02-01-2007,24.09,2007,False,Kolkata,4527166
03-01-2007,23.45,2007,False,Kolkata,4527166
04-01-2007,22.69,2007,False,Kolkata,4527166
05-01-2007,22.27,2007,False,Kolkata,4527166
06-01-2007,23.25,2007,False,Kolkata,4527166
07-01-2007,23.37,2007,False,Kolkata,4527166
08-01-2007,23.91,2007,False,Kolkata,4527166
09-01-2007,23.78,2007,False,Kolkata,4527166
10-01-2007,23.9,2007,False,Kolkata,4527166
11-01-2007,24.86,2007,False,Kolkata,4527166
12-01-2007,25.28,2007,False,Kolkata,4527166
13-01-2007,25.32,2007,False,Kolkata,4527166
14-01-2007,23.86,2007,False,Kolkata,4527166
15-01-2007,24.0,2007,False,Kolkata,4527166
16-01-2007,24.46,2007,False,Kolkata,4527166
17-01-2007,25.06,2007,False,Kolkata,4527166
18-01-2007,24.68,2007,False,Kolkata,4527166
19-01-2007,24.16,2007,False,Kolkata,4527166
20-01-2007,26.21,2007,False,Kolkata,4527166
21-01-2007,26.0,2007,False,Kolkata,4527166
22-01-2007,26.86,2007,False,Kolkata,4527166
23-01-2007,26.44,2007,False,Kolkata,4527166
24-01-2007,24.78,2007,False,Kolkata,4527166
25-01-2007,24.87,2007,False,Kolkata,4527166
26-01-2007,26.57,2007,False,Kolkata,4527166
27-01-2007,28.04,2007,False,Kolkata,4527166
28-01-2007,29.01,2007,False,Kolkata,4527166
29-01-2007,29.03,2007,False,Kolkata,4527166
30-01-2007,28.49,2007,False,Kolkata,4527166
31-01-2007,30.28,2007,False,Kolkata,4527166
01-02-2007,30.38,2007,False,Kolkata,4527166
02-02-2007,29.64,2007,False,Kolkata,4527166
03-02-2007,29.19,2007,False,Kolkata,4527166
04-02-2007,29.87,2007,False,Kolkata,4527166
05-02-2007,30.31,2007,False,Kolkata,4527166
06-02-2007,29.62,2007,False,Kolkata,4527166
07-02-2007,29.29,2007,False,Kolkata,4527166
08-02-2007,28.03,2007,False,Kolkata,4527166
09-02-2007,28.57,2007,False,Kolkata,4527166
10-02-2007,29.64,2007,False,Kolkata,4527166
11-02-2007,30.08,2007,False,Kolkata,4527166
12-02-2007,28.98,2007,False,Kolkata,4527166
13-02-2007,25.17,2007,False,Kolkata,4527166
14-02-2007,24.3,2007,False,Kolkata,4527166
15-02-2007,26.29,2007,False,Kolkata,4527166
16-02-2007,26.32,2007,False,Kolkata,4527166
17-02-2007,26.71,2007,False,Kolkata,4527166
18-02-2007,27.63,2007,False,Kolkata,4527166
19-02-2007,27.72,2007,False,Kolkata,4527166
20-02-2007,27.85,2007,False,Kolkata,4527166
21-02-2007,28.5,2007,False,Kolkata,4527166
22-02-2007,29.18,2007,False,Kolkata,4527166
23-02-2007,29.65,2007,False,Kolkata,4527166
24-02-2007,31.71,2007,False,Kolkata,4527166
25-02-2007,31.38,2007,False,Kolkata,4527166
26-02-2007,30.38,2007,False,Kolkata,4527166
27-02-2007,30.6,2007,False,Kolkata,4527166
28-02-2007,31.39,2007,False,Kolkata,4527166
01-03-2007,31.63,2007,False,Kolkata,4527166
02-03-2007,29.81,2007,False,Kolkata,4527166
03-03-2007,29.75,2007,False,Kolkata,4527166
04-03-2007,29.91,2007,False,Kolkata,4527166
05-03-2007,30.44,2007,False,Kolkata,4527166
06-03-2007,31.0,2007,False,Kolkata,4527166
07-03-2007,30.82,2007,False,Kolkata,4527166
08-03-2007,30.88,2007,False,Kolkata,4527166
09-03-2007,31.99,2007,False,Kolkata,4527166
10-03-2007,32.17,2007,False,Kolkata,4527166
11-03-2007,33.64,2007,False,Kolkata,4527166
12-03-2007,35.23,2007,False,Kolkata,4527166
13-03-2007,33.92,2007,False,Kolkata,4527166
14-03-2007,34.33,2007,False,Kolkata,4527166
15-03-2007,33.22,2007,False,Kolkata,4527166
16-03-2007,31.8,2007,False,Kolkata,4527166
17-03-2007,32.26,2007,False,Kolkata,4527166
18-03-2007,33.13,2007,False,Kolkata,4527166
19-03-2007,34.78,2007,False,Kolkata,4527166
20-03-2007,35.3,2007,False,Kolkata,4527166
21-03-2007,35.9,2007,False,Kolkata,4527166
22-03-2007,37.17,2007,False,Kolkata,4527166
23-03-2007,38.56,2007,False,Kolkata,4527166
24-03-2007,37.93,2007,False,Kolkata,4527166
25-03-2007,37.56,2007,False,Kolkata,4527166
26-03-2007,37.44,2007,False,Kolkata,4527166
27-03-2007,37.1,2007,False,Kolkata,4527166
28-03-2007,37.32,2007,False,Kolkata,4527166
29-03-2007,37.64,2007,False,Kolkata,4527166
30-03-2007,38.36,2007,False,Kolkata,4527166
31-03-2007,38.15,2007,False,Kolkata,4527166
01-04-2007,39.76,2007,False,Kolkata,4527166
02-04-2007,41.48,2007,True,Kolkata,4527166
03-04-2007,41.41,2007,True,Kolkata,4527166
04-04-2007,39.72,2007,False,Kolkata,4527166
05-04-2007,39.38,2007,False,Kolkata,4527166
06-04-2007,39.16,2007,False,Kolkata,4527166
07-04-2007,39.26,2007,False,Kolkata,4527166
08-04-2007,38.98,2007,False,Kolkata,4527166
09-04-2007,40.88,2007,True,Kolkata,4527166
10-04-2007,37.65,2007,False,Kolkata,4527166
11-04-2007,39.14,2007,False,Kolkata,4527166
12-04-2007,37.81,2007,False,Kolkata,4527166
13-04-2007,36.25,2007,False,Kolkata,4527166
14-04-2007,36.22,2007,False,Kolkata,4527166
15-04-2007,33.57,2007,False,Kolkata,4527166
16-04-2007,37.64,2007,False,Kolkata,4527166
17-04-2007,38.81,2007,False,Kolkata,4527166
18-04-2007,38.88,2007,False,Kolkata,4527166
19-04-2007,38.62,2007,False,Kolkata,4527166
20-04-2007,39.05,2007,False,Kolkata,4527166
21-04-2007,38.5,2007,False,Kolkata,4527166
22-04-2007,41.97,2007,True,Kolkata,4527166
23-04-2007,42.49,2007,True,Kolkata,4527166
24-04-2007,42.35,2007,True,Kolkata,4527166
25-04-2007,42.08,2007,True,Kolkata,4527166
26-04-2007,41.44,2007,True,Kolkata,4527166
27-04-2007,39.0,2007,False,Kolkata,4527166
28-04-2007,37.92,2007,False,Kolkata,4527166
29-04-2007,38.48,2007,False,Kolkata,4527166
30-04-2007,38.87,2007,False,Kolkata,4527166
01-05-2007,41.19,2007,True,Kolkata,4527166
02-05-2007,38.88,2007,False,Kolkata,4527166
03-05-2007,38.72,2007,False,Kolkata,4527166
04-05-2007,38.76,2007,False,Kolkata,4527166
05-05-2007,39.41,2007,False,Kolkata,4527166
06-05-2007,38.54,2007,False,Kolkata,4527166
07-05-2007,38.28,2007,False,Kolkata,4527166
08-05-2007,33.54,2007,False,Kolkata,4527166
09-05-2007,35.91,2007,False,Kolkata,4527166
10-05-2007,37.36,2007,False,Kolkata,4527166
11-05-2007,39.94,2007,False,Kolkata,4527166
12-05-2007,40.11,2007,True,Kolkata,4527166
13-05-2007,40.35,2007,True,Kolkata,4527166
14-05-2007,38.62,2007,False,Kolkata,4527166
15-05-2007,38.91,2007,False,Kolkata,4527166
16-05-2007,38.38,2007,False,Kolkata,4527166
17-05-2007,35.59,2007,False,Kolkata,4527166
18-05-2007,33.24,2007,False,Kolkata,4527166
19-05-2007,33.52,2007,False,Kolkata,4527166
20-05-2007,34.0,2007,False,Kolkata,4527166
21-05-2007,36.23,2007,False,Kolkata,4527166
22-05-2007,36.54,2007,False,Kolkata,4527166
23-05-2007,36.89,2007,False,Kolkata,4527166
24-05-2007,36.85,2007,False,Kolkata,4527166
25-05-2007,36.24,2007,False,Kolkata,4527166
26-05-2007,37.72,2007,False,Kolkata,4527166
27-05-2007,34.19,2007,False,Kolkata,4527166
28-05-2007,33.47,2007,False,Kolkata,4527166
29-05-2007,40.12,2007,True,Kolkata,4527166
30-05-2007,39.65,2007,False,Kolkata,4527166
31-05-2007,40.64,2007,True,Kolkata,4527166
01-06-2007,38.54,2007,False,Kolkata,4527166
02-06-2007,38.85,2007,False,Kolkata,4527166
03-06-2007,37.44,2007,False,Kolkata,4527166
04-06-2007,35.63,2007,False,Kolkata,4527166
05-06-2007,35.57,2007,False,Kolkata,4527166
06-06-2007,34.27,2007,False,Kolkata,4527166
07-06-2007,36.82,2007,False,Kolkata,4527166
08-06-2007,35.11,2007,False,Kolkata,4527166
09-06-2007,33.42,2007,False,Kolkata,4527166
10-06-2007,33.81,2007,False,Kolkata,4527166
11-06-2007,32.65,2007,False,Kolkata,4527166
12-06-2007,31.76,2007,False,Kolkata,4527166
13-06-2007,30.91,2007,False,Kolkata,4527166
14-06-2007,34.89,2007,False,Kolkata,4527166
15-06-2007,31.64,2007,False,Kolkata,4527166
16-06-2007,32.81,2007,False,Kolkata,4527166
17-06-2007,33.08,2007,False,Kolkata,4527166
18-06-2007,34.2,2007,False,Kolkata,4527166
19-06-2007,32.6,2007,False,Kolkata,4527166
20-06-2007,33.81,2007,False,Kolkata,4527166
21-06-2007,32.79,2007,False,Kolkata,4527166
22-06-2007,31.87,2007,False,Kolkata,4527166
23-06-2007,30.69,2007,False,Kolkata,4527166
24-06-2007,30.72,2007,False,Kolkata,4527166
25-06-2007,31.81,2007,False,Kolkata,4527166
26-06-2007,32.46,2007,False,Kolkata,4527166
27-06-2007,33.92,2007,False,Kolkata,4527166
28-06-2007,32.21,2007,False,Kolkata,4527166
29-06-2007,31.65,2007,False,Kolkata,4527166
30-06-2007,31.96,2007,False,Kolkata,4527166
01-07-2007,30.66,2007,False,Kolkata,4527166
02-07-2007,30.09,2007,False,Kolkata,4527166
03-07-2007,30.27,2007,False,Kolkata,4527166
04-07-2007,29.46,2007,False,Kolkata,4527166
05-07-2007,31.66,2007,False,Kolkata,4527166
06-07-2007,29.76,2007,False,Kolkata,4527166
07-07-2007,30.14,2007,False,Kolkata,4527166
08-07-2007,31.54,2007,False,Kolkata,4527166
09-07-2007,32.77,2007,False,Kolkata,4527166
10-07-2007,31.66,2007,False,Kolkata,4527166
11-07-2007,32.8,2007,False,Kolkata,4527166
12-07-2007,33.42,2007,False,Kolkata,4527166
13-07-2007,32.48,2007,False,Kolkata,4527166
14-07-2007,31.57,2007,False,Kolkata,4527166
15-07-2007,29.8,2007,False,Kolkata,4527166
16-07-2007,30.39,2007,False,Kolkata,4527166
17-07-2007,31.51,2007,False,Kolkata,4527166
18-07-2007,32.45,2007,False,Kolkata,4527166
19-07-2007,29.64,2007,False,Kolkata,4527166
20-07-2007,29.15,2007,False,Kolkata,4527166
21-07-2007,30.34,2007,False,Kolkata,4527166
22-07-2007,29.47,2007,False,Kolkata,4527166
23-07-2007,29.93,2007,False,Kolkata,4527166
24-07-2007,29.8,2007,False,Kolkata,4527166
25-07-2007,29.87,2007,False,Kolkata,4527166
26-07-2007,29.02,2007,False,Kolkata,4527166
27-07-2007,29.15,2007,False,Kolkata,4527166
28-07-2007,29.39,2007,False,Kolkata,4527166
29-07-2007,29.83,2007,False,Kolkata,4527166
30-07-2007,31.29,2007,False,Kolkata,4527166
31-07-2007,30.72,2007,False,Kolkata,4527166
01-08-2007,29.68,2007,False,Kolkata,4527166
02-08-2007,31.05,2007,False,Kolkata,4527166
03-08-2007,30.79,2007,False,Kolkata,4527166
04-08-2007,32.51,2007,False,Kolkata,4527166
05-08-2007,31.19,2007,False,Kolkata,4527166
06-08-2007,31.04,2007,False,Kolkata,4527166
07-08-2007,31.21,2007,False,Kolkata,4527166
08-08-2007,31.21,2007,False,Kolkata,4527166
09-08-2007,33.64,2007,False,Kolkata,4527166
10-08-2007,32.17,2007,False,Kolkata,4527166
11-08-2007,31.85,2007,False,Kolkata,4527166
12-08-2007,29.58,2007,False,Kolkata,4527166
13-08-2007,30.87,2007,False,Kolkata,4527166
14-08-2007,30.8,2007,False,Kolkata,4527166
15-08-2007,31.1,2007,False,Kolkata,4527166
16-08-2007,29.5,2007,False,Kolkata,4527166
17-08-2007,28.98,2007,False,Kolkata,4527166
18-08-2007,30.77,2007,False,Kolkata,4527166
19-08-2007,29.33,2007,False,Kolkata,4527166
20-08-2007,29.45,2007,False,Kolkata,4527166
21-08-2007,31.54,2007,False,Kolkata,4527166
22-08-2007,30.97,2007,False,Kolkata,4527166
23-08-2007,30.84,2007,False,Kolkata,4527166
24-08-2007,29.86,2007,False,Kolkata,4527166
25-08-2007,28.86,2007,False,Kolkata,4527166
26-08-2007,30.09,2007,False,Kolkata,4527166
27-08-2007,29.76,2007,False,Kolkata,4527166
28-08-2007,30.92,2007,False,Kolkata,4527166
29-08-2007,29.68,2007,False,Kolkata,4527166
30-08-2007,31.2,2007,False,Kolkata,4527166
31-08-2007,31.59,2007,False,Kolkata,4527166
01-09-2007,31.72,2007,False,Kolkata,4527166
02-09-2007,31.72,2007,False,Kolkata,4527166
03-09-2007,30.73,2007,False,Kolkata,4527166
04-09-2007,31.27,2007,False,Kolkata,4527166
05-09-2007,29.92,2007,False,Kolkata,4527166
06-09-2007,30.27,2007,False,Kolkata,4527166
07-09-2007,29.1,2007,False,Kolkata,4527166
08-09-2007,30.77,2007,False,Kolkata,4527166
09-09-2007,29.19,2007,False,Kolkata,4527166
10-09-2007,29.28,2007,False,Kolkata,4527166
11-09-2007,29.46,2007,False,Kolkata,4527166
12-09-2007,31.64,2007,False,Kolkata,4527166
13-09-2007,30.74,2007,False,Kolkata,4527166
14-09-2007,30.68,2007,False,Kolkata,4527166
15-09-2007,29.83,2007,False,Kolkata,4527166
16-09-2007,29.65,2007,False,Kolkata,4527166
17-09-2007,30.05,2007,False,Kolkata,4527166
18-09-2007,30.73,2007,False,Kolkata,4527166
19-09-2007,30.82,2007,False,Kolkata,4527166
20-09-2007,29.46,2007,False,Kolkata,4527166
21-09-2007,29.86,2007,False,Kolkata,4527166
22-09-2007,28.0,2007,False,Kolkata,4527166
23-09-2007,28.17,2007,False,Kolkata,4527166
24-09-2007,28.44,2007,False,Kolkata,4527166
25-09-2007,29.35,2007,False,Kolkata,4527166
26-09-2007,28.0,2007,False,Kolkata,4527166
27-09-2007,28.81,2007,False,Kolkata,4527166
28-09-2007,30.41,2007,False,Kolkata,4527166
29-09-2007,30.7,2007,False,Kolkata,4527166
30-09-2007,30.39,2007,False,Kolkata,4527166
01-10-2007,31.54,2007,False,Kolkata,4527166
02-10-2007,30.97,2007,False,Kolkata,4527166
03-10-2007,30.22,2007,False,Kolkata,4527166
04-10-2007,29.65,2007,False,Kolkata,4527166
05-10-2007,31.39,2007,False,Kolkata,4527166
06-10-2007,31.2,2007,False,Kolkata,4527166
07-10-2007,29.99,2007,False,Kolkata,4527166
08-10-2007,26.98,2007,False,Kolkata,4527166
09-10-2007,28.5,2007,False,Kolkata,4527166
10-10-2007,30.65,2007,False,Kolkata,4527166
11-10-2007,30.76,2007,False,Kolkata,4527166
12-10-2007,30.31,2007,False,Kolkata,4527166
13-10-2007,30.97,2007,False,Kolkata,4527166
14-10-2007,30.87,2007,False,Kolkata,4527166
15-10-2007,28.32,2007,False,Kolkata,4527166
16-10-2007,30.24,2007,False,Kolkata,4527166
17-10-2007,28.65,2007,False,Kolkata,4527166
18-10-2007,29.42,2007,False,Kolkata,4527166
19-10-2007,29.15,2007,False,Kolkata,4527166
20-10-2007,28.23,2007,False,Kolkata,4527166
21-10-2007,29.81,2007,False,Kolkata,4527166
22-10-2007,29.5,2007,False,Kolkata,4527166
23-10-2007,28.68,2007,False,Kolkata,4527166
24-10-2007,28.35,2007,False,Kolkata,4527166
25-10-2007,27.65,2007,False,Kolkata,4527166
26-10-2007,28.48,2007,False,Kolkata,4527166
27-10-2007,28.56,2007,False,Kolkata,4527166
28-10-2007,28.42,2007,False,Kolkata,4527166
29-10-2007,28.65,2007,False,Kolkata,4527166
30-10-2007,28.99,2007,False,Kolkata,4527166
31-10-2007,28.49,2007,False,Kolkata,4527166
01-11-2007,28.26,2007,False,Kolkata,4527166
02-11-2007,28.49,2007,False,Kolkata,4527166
03-11-2007,29.26,2007,False,Kolkata,4527166
04-11-2007,29.65,2007,False,Kolkata,4527166
05-11-2007,29.22,2007,False,Kolkata,4527166
06-11-2007,28.81,2007,False,Kolkata,4527166
07-11-2007,29.44,2007,False,Kolkata,4527166
08-11-2007,28.57,2007,False,Kolkata,4527166
09-11-2007,29.19,2007,False,Kolkata,4527166
10-11-2007,28.67,2007,False,Kolkata,4527166
11-11-2007,28.66,2007,False,Kolkata,4527166
12-11-2007,28.18,2007,False,Kolkata,4527166
13-11-2007,27.13,2007,False,Kolkata,4527166
14-11-2007,26.92,2007,False,Kolkata,4527166
15-11-2007,23.42,2007,False,Kolkata,4527166
16-11-2007,24.96,2007,False,Kolkata,4527166
17-11-2007,25.14,2007,False,Kolkata,4527166
18-11-2007,26.71,2007,False,Kolkata,4527166
19-11-2007,26.35,2007,False,Kolkata,4527166
20-11-2007,25.73,2007,False,Kolkata,4527166
21-11-2007,25.41,2007,False,Kolkata,4527166
22-11-2007,25.27,2007,False,Kolkata,4527166
23-11-2007,25.99,2007,False,Kolkata,4527166
24-11-2007,25.92,2007,False,Kolkata,4527166
25-11-2007,26.15,2007,False,Kolkata,4527166
26-11-2007,26.04,2007,False,Kolkata,4527166
27-11-2007,25.68,2007,False,Kolkata,4527166
28-11-2007,25.39,2007,False,Kolkata,4527166
29-11-2007,25.32,2007,False,Kolkata,4527166
30-11-2007,25.68,2007,False,Kolkata,4527166
01-12-2007,25.92,2007,False,Kolkata,4527166
02-12-2007,25.87,2007,False,Kolkata,4527166
03-12-2007,24.67,2007,False,Kolkata,4527166
04-12-2007,24.47,2007,False,Kolkata,4527166
05-12-2007,24.23,2007,False,Kolkata,4527166
06-12-2007,24.52,2007,False,Kolkata,4527166
07-12-2007,23.88,2007,False,Kolkata,4527166
08-12-2007,23.37,2007,False,Kolkata,4527166
09-12-2007,22.85,2007,False,Kolkata,4527166
10-12-2007,22.9,2007,False,Kolkata,4527166
11-12-2007,23.62,2007,False,Kolkata,4527166
12-12-2007,23.61,2007,False,Kolkata,4527166
13-12-2007,23.81,2007,False,Kolkata,4527166
14-12-2007,24.76,2007,False,Kolkata,4527166
15-12-2007,24.04,2007,False,Kolkata,4527166
16-12-2007,23.83,2007,False,Kolkata,4527166
17-12-2007,22.31,2007,False,Kolkata,4527166
18-12-2007,22.79,2007,False,Kolkata,4527166
19-12-2007,22.58,2007,False,Kolkata,4527166
20-12-2007,22.28,2007,False,Kolkata,4527166
21-12-2007,22.71,2007,False,Kolkata,4527166
22-12-2007,23.55,2007,False,Kolkata,4527166
23-12-2007,21.35,2007,False,Kolkata,4527166
24-12-2007,21.88,2007,False,Kolkata,4527166
25-12-2007,22.88,2007,False,Kolkata,4527166
26-12-2007,22.78,2007,False,Kolkata,4527166
27-12-2007,23.05,2007,False,Kolkata,4527166
28-12-2007,22.5,2007,False,Kolkata,4527166
29-12-2007,22.61,2007,False,Kolkata,4527166
30-12-2007,21.9,2007,False,Kolkata,4527166
31-12-2007,21.09,2007,False,Kolkata,4527166
01-01-2008,22.07,2008,False,Kolkata,4519548
02-01-2008,21.22,2008,False,Kolkata,4519548
03-01-2008,23.62,2008,False,Kolkata,4519548
04-01-2008,23.65,2008,False,Kolkata,4519548
05-01-2008,23.98,2008,False,Kolkata,4519548
06-01-2008,23.08,2008,False,Kolkata,4519548
07-01-2008,23.5,2008,False,Kolkata,4519548
08-01-2008,24.84,2008,False,Kolkata,4519548
09-01-2008,25.11,2008,False,Kolkata,4519548
10-01-2008,26.25,2008,False,Kolkata,4519548
11-01-2008,26.92,2008,False,Kolkata,4519548
12-01-2008,25.9,2008,False,Kolkata,4519548
13-01-2008,24.56,2008,False,Kolkata,4519548
14-01-2008,23.95,2008,False,Kolkata,4519548
15-01-2008,23.88,2008,False,Kolkata,4519548
16-01-2008,23.82,2008,False,Kolkata,4519548
17-01-2008,24.11,2008,False,Kolkata,4519548
18-01-2008,25.9,2008,False,Kolkata,4519548
19-01-2008,27.24,2008,False,Kolkata,4519548
20-01-2008,27.6,2008,False,Kolkata,4519548
21-01-2008,25.83,2008,False,Kolkata,4519548
22-01-2008,24.77,2008,False,Kolkata,4519548
23-01-2008,25.36,2008,False,Kolkata,4519548
24-01-2008,23.71,2008,False,Kolkata,4519548
25-01-2008,21.28,2008,False,Kolkata,4519548
26-01-2008,19.97,2008,False,Kolkata,4519548
27-01-2008,21.91,2008,False,Kolkata,4519548
28-01-2008,22.23,2008,False,Kolkata,4519548
29-01-2008,22.13,2008,False,Kolkata,4519548
30-01-2008,23.68,2008,False,Kolkata,4519548
31-01-2008,22.89,2008,False,Kolkata,4519548
01-02-2008,22.99,2008,False,Kolkata,4519548
02-02-2008,21.93,2008,False,Kolkata,4519548
03-02-2008,21.85,2008,False,Kolkata,4519548
04-02-2008,23.57,2008,False,Kolkata,4519548
05-02-2008,24.15,2008,False,Kolkata,4519548
06-02-2008,26.58,2008,False,Kolkata,4519548
07-02-2008,27.73,2008,False,Kolkata,4519548
08-02-2008,27.85,2008,False,Kolkata,4519548
09-02-2008,23.56,2008,False,Kolkata,4519548
10-02-2008,24.23,2008,False,Kolkata,4519548
11-02-2008,24.49,2008,False,Kolkata,4519548
12-02-2008,23.83,2008,False,Kolkata,4519548
13-02-2008,24.26,2008,False,Kolkata,4519548
14-02-2008,24.43,2008,False,Kolkata,4519548
15-02-2008,24.06,2008,False,Kolkata,4519548
16-02-2008,25.57,2008,False,Kolkata,4519548
17-02-2008,26.5,2008,False,Kolkata,4519548
18-02-2008,28.02,2008,False,Kolkata,4519548
19-02-2008,28.69,2008,False,Kolkata,4519548
20-02-2008,27.22,2008,False,Kolkata,4519548
21-02-2008,26.56,2008,False,Kolkata,4519548
22-02-2008,27.49,2008,False,Kolkata,4519548
23-02-2008,28.6,2008,False,Kolkata,4519548
24-02-2008,29.45,2008,False,Kolkata,4519548
25-02-2008,30.02,2008,False,Kolkata,4519548
26-02-2008,29.85,2008,False,Kolkata,4519548
27-02-2008,29.72,2008,False,Kolkata,4519548
28-02-2008,28.69,2008,False,Kolkata,4519548
29-02-2008,29.44,2008,False,Kolkata,4519548
01-03-2008,30.11,2008,False,Kolkata,4519548
02-03-2008,30.46,2008,False,Kolkata,4519548
03-03-2008,30.95,2008,False,Kolkata,4519548
04-03-2008,31.56,2008,False,Kolkata,4519548
05-03-2008,32.56,2008,False,Kolkata,4519548
06-03-2008,32.2,2008,False,Kolkata,4519548
07-03-2008,32.4,2008,False,Kolkata,4519548
08-03-2008,32.7,2008,False,Kolkata,4519548
09-03-2008,33.18,2008,False,Kolkata,4519548
10-03-2008,32.31,2008,False,Kolkata,4519548
11-03-2008,32.67,2008,False,Kolkata,4519548
12-03-2008,33.75,2008,False,Kolkata,4519548
13-03-2008,34.55,2008,False,Kolkata,4519548
14-03-2008,33.38,2008,False,Kolkata,4519548
15-03-2008,35.91,2008,False,Kolkata,4519548
16-03-2008,35.81,2008,False,Kolkata,4519548
17-03-2008,35.69,2008,False,Kolkata,4519548
18-03-2008,36.23,2008,False,Kolkata,4519548
19-03-2008,37.21,2008,False,Kolkata,4519548
20-03-2008,36.24,2008,False,Kolkata,4519548
21-03-2008,36.71,2008,False,Kolkata,4519548
22-03-2008,37.93,2008,False,Kolkata,4519548
23-03-2008,35.55,2008,False,Kolkata,4519548
24-03-2008,32.76,2008,False,Kolkata,4519548
25-03-2008,35.85,2008,False,Kolkata,4519548
26-03-2008,37.12,2008,False,Kolkata,4519548
27-03-2008,37.84,2008,False,Kolkata,4519548
28-03-2008,39.14,2008,False,Kolkata,4519548
29-03-2008,38.82,2008,False,Kolkata,4519548
30-03-2008,37.92,2008,False,Kolkata,4519548
31-03-2008,38.64,2008,False,Kolkata,4519548
01-04-2008,36.09,2008,False,Kolkata,4519548
02-04-2008,36.63,2008,False,Kolkata,4519548
03-04-2008,35.83,2008,False,Kolkata,4519548
04-04-2008,30.81,2008,False,Kolkata,4519548
05-04-2008,31.07,2008,False,Kolkata,4519548
06-04-2008,30.53,2008,False,Kolkata,4519548
07-04-2008,34.48,2008,False,Kolkata,4519548
08-04-2008,34.42,2008,False,Kolkata,4519548
09-04-2008,34.07,2008,False,Kolkata,4519548
10-04-2008,35.52,2008,False,Kolkata,4519548
11-04-2008,38.49,2008,False,Kolkata,4519548
12-04-2008,38.96,2008,False,Kolkata,4519548
13-04-2008,39.21,2008,False,Kolkata,4519548
14-04-2008,36.37,2008,False,Kolkata,4519548
15-04-2008,36.49,2008,False,Kolkata,4519548
16-04-2008,37.32,2008,False,Kolkata,4519548
17-04-2008,37.84,2008,False,Kolkata,4519548
18-04-2008,38.95,2008,False,Kolkata,4519548
19-04-2008,40.44,2008,True,Kolkata,4519548
20-04-2008,40.01,2008,True,Kolkata,4519548
21-04-2008,40.59,2008,True,Kolkata,4519548
22-04-2008,40.62,2008,True,Kolkata,4519548
23-04-2008,40.91,2008,True,Kolkata,4519548
24-04-2008,40.58,2008,True,Kolkata,4519548
25-04-2008,39.77,2008,False,Kolkata,4519548
26-04-2008,39.99,2008,False,Kolkata,4519548
27-04-2008,38.88,2008,False,Kolkata,4519548
28-04-2008,38.95,2008,False,Kolkata,4519548
29-04-2008,38.41,2008,False,Kolkata,4519548
30-04-2008,39.06,2008,False,Kolkata,4519548
01-05-2008,38.11,2008,False,Kolkata,4519548
02-05-2008,40.39,2008,True,Kolkata,4519548
03-05-2008,41.26,2008,True,Kolkata,4519548
04-05-2008,39.14,2008,False,Kolkata,4519548
05-05-2008,39.22,2008,False,Kolkata,4519548
06-05-2008,38.88,2008,False,Kolkata,4519548
07-05-2008,36.53,2008,False,Kolkata,4519548
08-05-2008,35.04,2008,False,Kolkata,4519548
09-05-2008,36.23,2008,False,Kolkata,4519548
10-05-2008,36.39,2008,False,Kolkata,4519548
11-05-2008,36.01,2008,False,Kolkata,4519548
12-05-2008,33.61,2008,False,Kolkata,4519548
13-05-2008,32.82,2008,False,Kolkata,4519548
14-05-2008,38.0,2008,False,Kolkata,4519548
15-05-2008,36.51,2008,False,Kolkata,4519548
16-05-2008,38.52,2008,False,Kolkata,4519548
17-05-2008,38.85,2008,False,Kolkata,4519548
18-05-2008,40.33,2008,True,Kolkata,4519548
19-05-2008,39.18,2008,False,Kolkata,4519548
20-05-2008,38.89,2008,False,Kolkata,4519548
21-05-2008,38.82,2008,False,Kolkata,4519548
22-05-2008,38.17,2008,False,Kolkata,4519548
23-05-2008,35.76,2008,False,Kolkata,4519548
24-05-2008,35.96,2008,False,Kolkata,4519548
25-05-2008,32.18,2008,False,Kolkata,4519548
26-05-2008,32.96,2008,False,Kolkata,4519548
27-05-2008,35.09,2008,False,Kolkata,4519548
28-05-2008,39.48,2008,False,Kolkata,4519548
29-05-2008,38.35,2008,False,Kolkata,4519548
30-05-2008,38.92,2008,False,Kolkata,4519548
31-05-2008,35.41,2008,False,Kolkata,4519548
01-06-2008,36.59,2008,False,Kolkata,4519548
02-06-2008,33.52,2008,False,Kolkata,4519548
03-06-2008,30.77,2008,False,Kolkata,4519548
04-06-2008,32.33,2008,False,Kolkata,4519548
05-06-2008,32.65,2008,False,Kolkata,4519548
06-06-2008,33.06,2008,False,Kolkata,4519548
07-06-2008,30.47,2008,False,Kolkata,4519548
08-06-2008,29.91,2008,False,Kolkata,4519548
09-06-2008,30.79,2008,False,Kolkata,4519548
